Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-1.444081692238581027e+01,-1.025724279220609603e+01,-2.928893938027315968e+01,-9.137603092688529216e+00,1.561021876465491731e+00,-1.217674891691165584e+01,0.000000000000000000e+00,-3.434961783741699470e+00,-2.324443029908080049e+01,5.556169133534572424e+00
-4.054034066982328710e+00,4.488467709686013940e+00,-2.013059873651271303e+01,-4.505598560049684842e+00,-1.662728157813232954e+01,-7.488379031217269777e+00,0.000000000000000000e+00,-6.037360320057385543e+00,-1.075458784269279455e+01,-8.320805908666191186e+00
-6.175304081086998131e+00,-4.675097115127448077e+00,-2.029642870396173748e+01,-1.129111168094727802e+01,-1.407986018415507745e+00,1.007788415199813947e+01,0.000000000000000000e+00,-1.602985427183658373e+01,-1.221964897855860421e+01,1.127505233738436452e+01
-1.152673440486874767e+01,-6.857033804181323688e+00,-2.694134812172290694e+01,-5.305953395644591453e+00,-5.220424198590928100e+00,2.960935956895784482e+00,0.000000000000000000e+00,-1.770332153504224593e+01,2.563768579654573276e+00,-3.583371016118315211e+00
-1.200258422229661726e+01,2.212869588808100030e+00,-3.367751717747344742e+01,2.980460546204135586e-01,-2.647525679141473276e+01,-1.972020111738254400e+01,0.000000000000000000e+00,-2.003572392297999727e+01,-1.495378381437092230e+01,-7.164539888373592014e+00
9.452189822722493417e+00,-5.530761785099947758e+00,-2.401529084559733818e+01,-4.598032964007410683e+00,-1.044267376086205523e+01,-3.021782420523182466e+01,0.000000000000000000e+00,-1.456848322196564283e+01,2.553508324451249756e+00,-5.858845060186395060e+00
-1.378448063999303486e+01,-9.959281675612956519e+00,-3.131798864643163327e+01,-1.378604693743732668e+01,-1.525373002547332923e+01,-1.734094778555147442e+01,0.000000000000000000e+00,-3.550529279190280363e+01,1.183677501664556209e+00,-9.736475184125891857e+00
-1.220479390517895801e+01,-9.915599384402737471e+00,-3.429555154120335203e+01,-8.104558755577556894e+00,-2.340330157574325654e+01,-8.610258810301843369e+00,0.000000000000000000e+00,-1.675176527953684058e+01,-4.502554534686556309e+00,-4.867098741429311204e+00
-6.604318704012347718e-02,-9.587124814134368123e+00,-1.828870405613222161e+01,-8.238593296221147000e+00,-1.299112991847455412e+01,3.977987300396493175e+00,0.000000000000000000e+00,-1.709800075268828223e+01,3.685990807698708571e-01,-4.611637061531630444e+00
-2.317514468055906551e+00,-1.401339991815507613e+00,-3.020358887679261528e+01,-1.446364738106389147e+01,-1.498905947175291509e+01,-1.041625886263148004e+01,0.000000000000000000e+00,-4.992829032405730061e+00,-1.465047732136889103e+01,6.704213983801778909e+00
-3.218620048106166642e-01,-4.874091281845981172e+00,-2.220724602939846193e+01,1.276596655989036577e+01,-9.254566382224540533e+00,-1.310542081916134194e+01,1.051482655404992084e+00,-1.509690189062661680e+01,-8.803643599565033284e+00,-9.474732855990589897e+00
-1.010310165184658793e+01,-1.419716019959778208e+01,-3.135511901865085349e+01,-8.344048248075264240e+00,1.140657892744558310e+00,-1.868239139687944572e+01,9.191719049710744827e-01,-1.017484910991922931e+01,-1.694595261765751104e+01,-1.851946478457753287e+01
